parent2_code,parent2_name,parent2_name_EN,parent1_code,parent1_name,parent0_code,parent0_name,parent0_name_EN,short_name,gender,gender_EN,year,prevalence_diff,ci_low,ci_high,se,z,p_value,fold_diff_nat,fold_ci_low_nat,fold_ci_high_nat,ci_width_nat,fold_diff_reg,sig,meta_model_type
B27,Nakkuslik mononukleoos,Infectious mononucleosis,B25-B34,Muud viirushaigused,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.6531202454947562,0.13433016870732517,1.1719103222821872,0.26469367849592196,2.4674569079473447,0.013607659887257408,1.5725656487461575,1.0975830967763982,2.253098400366692,1.1555153035902936,1.5725656487461575,sig,Random-Effects
B33,Mujal klassifitseerimata muud viirushaigused,"Other viral diseases, not elsewhere classified",B25-B34,Muud viirushaigused,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.2992741768758353,0.12823248003036863,0.47031587372130196,0.08726777542578425,3.4293778593032793,6.049666535188277e-4,1.2305251776004122,1.0929538466392503,1.3854127668469731,0.2924589202077228,1.2305251776004122,sig,Random-Effects
B34,Täpsustamata paikme viirusnakkus,Viral infection of unspecified site,B25-B34,Muud viirushaigused,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.10763229948137465,0.07058419182210116,0.14468040714064814,0.01890244308135469,5.694094621427154,1.240282907014884e-8,1.0774584975755719,1.0501418324317617,1.1054857335885102,0.055343901156748476,1.0774584975755719,sig,Random-Effects
B35,Dermatofütoos e nahaseenhaigustu[mu]s,Dermatophytosis,B35-B49,Mükoosid e seenhaigused,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.365340396327291,0.29734793138754845,0.4333328612670335,0.0346906705817344,10.531373138680486,6.192449036535647e-26,1.2881855342757278,1.2288833116245206,1.3503495043183324,0.12146619269381187,1.2881855342757278,sig,Random-Effects
B36,Muud pindmised mükoosid,Other superficial mycoses,B35-B49,Mükoosid e seenhaigused,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.5811920968390762,0.391826557901397,0.7705576357767555,0.0966168462437935,6.015432291927154,1.794072796326513e-9,1.496084950880114,1.312053508854153,1.705929038065442,0.393875529211289,1.496084950880114,sig,Random-Effects
B37,Kandidiaas,Candidiasis,B35-B49,Mükoosid e seenhaigused,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.2704021311963354,0.24366158354093287,0.2971426788517379,0.013643387259321375,19.819281389347974,2.0298649723330925e-87,1.2061439767142337,1.1839938469815288,1.2287084905659325,0.04471464358440369,1.2061439767142337,sig,Random-Effects
B77,Askaridiaas e solgetõbi,Ascariasis,B65-B83,Helmintiaasid e nugiusshaigused,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.45850725528392333,0.22488012396610632,0.6921343866017403,0.11919970630105353,3.846546854116459,1.1979423092556095e-4,1.3741192923767775,1.1686801368665847,1.6156720475669484,0.4469919107003637,1.3741192923767775,sig,Random-Effects
B80,Enterobiaas e naaskelsabatõbi; Naaskelsabanakkus; Oksüuriaas,Enterobiasis,B65-B83,Helmintiaasid e nugiusshaigused,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.4888694684470529,0.4222174677371751,0.5555214691569308,0.03400674769313126,14.375660761755103,7.356458309600852e-47,1.4033447490610242,1.339985572810032,1.4696997674290224,0.12971419461899036,1.4033447490610242,sig,Random-Effects
B82,Täpsustamata soolenugilishaigused,Unspecified intestinal parasitism,B65-B83,Helmintiaasid e nugiusshaigused,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,1.0252839170722978,0.3739252101156618,1.6766426240289338,0.332331977574318,3.0851196582279474,0.0020347027589696074,2.0353598961281656,1.2958737850799396,3.196831322975874,1.9009575378959345,2.0353598961281656,sig,Random-Effects
B86,Skaabies e sügelised; Sarkoptiline sügelus e süüdiklesta-sügelus,Scabies,B85-B89,"Pedikuloos, akariaas ja muud infestatsioonid e nugilisnakkused",A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.23910727317263325,-0.05760537963180745,0.535819925977074,0.15138678830063834,1.5794461052822601,0.1142337691986513,1.180262099756913,0.9608576514008774,1.4497658649974356,0.48890821359655823,1.180262099756913,nosig,Random-Effects
B90,Tuberkuloosi jääknähud,Sequelae of tuberculosis,B90-B94,Nakkus- ja parasiithaiguste jääknähud,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.5733210878983456,0.24255450611183949,0.9040876696848517,0.1687615611284446,3.3972255534066216,6.807283259611012e-4,1.487944884342211,1.183085636976401,1.8713607110457364,0.6882750740693355,1.487944884342211,sig,Random-Effects
B94,Muude ning täpsustamata nakkus- ja parasiithaiguste jääknähud,Sequelae of other and unspecified infectious and parasitic diseases,B90-B94,Nakkus- ja parasiithaiguste jääknähud,A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.8808777341140179,0.3535367606472961,1.4082187075807397,0.26905646105046843,3.273951239360079,0.0010605491026944808,1.8414953242830847,1.277689040258167,2.654092601961479,1.3764035617033117,1.8414953242830847,sig,Random-Effects
B96,Muud bakterid mujal klassifitseeritud haiguste tekitajatena,Other bacterial agents as the cause of diseases classified elsewhere,B95-B97,"Bakterid, viirused ja muud nakkushaiguste tekitajad",A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.6044771306327039,0.41559446986138276,0.7933597914040251,0.0963704753052625,6.272430728581196,3.554546128561625e-10,1.5204276117456577,1.3338481828275919,1.733105875406366,0.3992576925787741,1.5204276117456577,sig,Random-Effects
B97,Viirused mujal klassifitseeritud haiguste tekitajatena,Viral agents as the cause of diseases classified elsewhere,B95-B97,"Bakterid, viirused ja muud nakkushaiguste tekitajad",A00-B99,Teatavad nakkus- ja parasiithaigused,Certain infectious and parasitic diseases,Infectious diseases,N,F,MetaAgeCombined,0.20260319863802156,0.12987635706548037,0.27533004021056273,0.03710621324993789,5.460088241107726,4.7589799144369404e-8,1.1507729371998694,1.0941999212982956,1.2102709269256073,0.11607100562731176,1.1507729371998694,sig,Random-Effects
C16,Mao pahaloomuline kasvaja,Malignant neoplasm of stomach,C15-C26,Seedeelundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.11434711370773801,-0.20815115134579656,0.4368453787612726,0.16454295466516725,0.6949377683196825,0.48709430235240836,1.082485060062892,0.8656458669391898,1.353641194409674,0.48799532747048424,1.082485060062892,nosig,Random-Effects
C18,Käärsoole pahaloomuline kasvaja,Malignant neoplasm of colon,C15-C26,Seedeelundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.08035700938948481,-0.18635784610675232,0.34707186488572195,0.13608150843589473,0.5905064568514787,0.5548511582024181,1.0572796426671038,0.8788215509602584,1.2719763660516208,0.3931548150913624,1.0572796426671038,nosig,Random-Effects
C19,Pärasoole ja sigmakäärsoole ühenduskoha pahaloomuline kasvaja; Käärsool koos pärasoolega,Malignant neoplasm of rectosigmoid junction,C15-C26,Seedeelundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.7916918724644129,0.3597795582109454,1.2236041867178802,0.22036747494358916,3.592598556874486,3.273967645456026e-4,1.7311033664221764,1.283229806858274,2.3352939973978986,1.0520641905396246,1.7311033664221764,sig,Random-Effects
C20,Pärasoole pahaloomuline kasvaja; Pärasooleampull,Malignant neoplasm of rectum,C15-C26,Seedeelundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.28865121945047706,-0.07769019913857977,0.6549926380395339,0.18691232159300442,1.5443134887544,0.12251240639837252,1.2214977612510578,0.9475735284127427,1.574607918016298,0.6270343896035553,1.2214977612510578,nosig,Random-Effects
C22,Maksa ja maksasiseste sapijuhade pahaloomuline kasvaja,Malignant neoplasm of liver and intrahepatic bile ducts,C15-C26,Seedeelundite pahaloomulised kasvajad,C00-D48,Kasvajad,Neoplasms,Neoplasms,N,F,MetaAgeCombined,0.9266994405477,0.150371752205582,1.70302712888982,0.396092833575357,2.33960163374527,0.0193043183850433,1.9009221384135828,1.1098554216522736,3.255833963428628,2.1459785417763544,1.9009221384135828,sig,Pass-Through
