"parent2_code","parent2_name","parent1_code","parent1_name","parent0_code","parent0_name","parent0_name_EN","short_name","year","gender","age_group","prevalence_data1","denominator_data1","patient_count_data1","gender_EN","parent2_name_EN","prevalence_data2","denominator_data2","patient_count_data2","prevalence_diff","se","ci_low","ci_high","z","p_value","sig","lab","fold_diff_nat","fold_diff_reg","meta_model_type"
"I80","Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.016844276383637,5818,98,"M","Phlebitis and thrombophlebitis",0.0204778156996587,293,6,0.281803383284006,0.600559650896504,-0.895271903041089,1.4588786696091,0.469234626174662,0.638901937703787,"nosig","80+",NA,NA,NA
"I67","Peaajuveresoonte muud haigused","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.0460639394981093,5818,268,"M","Other cerebrovascular diseases",0.0204778156996587,293,6,-1.16957596305856,0.589236571729054,-2.32445842202136,-0.0146935040957601,-1.98490049527401,0.0471555432840278,"sig","80+",NA,NA,NA
"I20","Stenokardia e rinnaangiin e rinnaahistus","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.155895496734273,5818,907,"M","Angina pectoris",0.146757679180887,293,43,-0.0871432591483661,0.207935852609257,-0.494690041357139,0.320403523060407,-0.419087223558899,0.675152387760452,"nosig","80+",NA,NA,NA
"I25","Krooniline südame isheemiatõbi","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.191990374699209,5818,1117,"M","Chronic ischemic heart disease",0.170648464163823,293,50,-0.170006554030531,0.189813964296971,-0.542035087815367,0.202021979754304,-0.895648297848885,0.370440631843159,"nosig","80+",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.0192506015812994,5818,112,"M","Hemorrhoids",0.0273037542662116,293,8,0.504195804620455,0.5208583102623,-0.516667724542042,1.52505933378295,0.968009523293476,0.333039613577627,"nosig","80+",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","M","80+",0.0374699209350292,5818,218,"M","Major depressive disorder, single episode",0.0273037542662116,293,8,-0.456633598098868,0.512110624656656,-1.46035197852622,0.547084782328487,-0.891669838728727,0.372569924498712,"nosig","80+",NA,NA,NA
"I48","Kodade virvendus ja laperdus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.220178755586112,5818,1281,"M","Atrial fibrillation and flutter",0.21160409556314,293,62,-0.057307723276713,0.166534899358514,-0.383710128188403,0.269094681634977,-0.344118400992586,0.730757245051853,"nosig","80+",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.0935029219663114,5818,544,"M","Other cardiac arrhythmias",0.170648464163823,293,50,0.867944075202444,0.194915444920494,0.485916823127675,1.24997132727721,4.45292611653467,8.47079087562541e-06,"sig","80+",NA,NA,NA
"I83","Alajäsemete vaariksid e veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.0235476108628395,5818,137,"M","Varicose veins of lower extremities",0.0307167235494881,293,9,0.383443645159844,0.488870432275383,-0.574724795206434,1.34161208552612,0.784346157682633,0.432837022315943,"nosig","80+",NA,NA,NA
"I50","Südamepuudulikkus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.317291165348917,5818,1846,"M","Heart failure",0.177474402730375,293,52,-0.838196392826624,0.183554988605142,-1.19795755967536,-0.478435225977886,-4.56645934385214,4.96031188612633e-06,"sig","80+",NA,NA,NA
"I11","Südamekahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.577689927810244,5818,3361,"M","Hypertensive heart disease",0.600682593856655,293,176,0.056307518007354,0.0705962888112868,-0.0820586655049561,0.194673701519664,0.797598839194952,0.425103324878391,"nosig","80+",NA,NA,NA
"I70","Ateroskleroos","I70-I79","Arterite, arterioolide ja kapillaaride haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.113097284290134,5818,658,"M","Atherosclerosis",0.0784982935153584,293,23,-0.52683109100017,0.293591695033474,-1.10226023942585,0.0485980574255059,-1.79443458351267,0.0727438311199238,"nosig","80+",NA,NA,NA
"I63","Peaajuinfarkt","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","M","80+",0.0376418013062908,5818,219,"M","Cerebral infarction",0.0204778156996587,293,6,-0.878273832201959,0.590709237480568,-2.03604266299899,0.279494998595073,-1.4868124222128,0.137064359706839,"nosig","80+",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","80+",0.0617595766432137,16629,1027,"F","Major depressive disorder, single episode",0.0622286541244573,691,43,0.0109161810037751,0.217470234330558,-0.415317645993604,0.437150008001154,0.0501962074827323,0.959966033736419,"nosig","80+",NA,NA,NA
"F51","Mitteorgaanilised unehäired","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","80+",0.0690961573155331,16629,1149,"F","Sleep disorders not due to a substance or known physiological condition",0.0723589001447178,691,50,0.0665649997484835,0.200752495519349,-0.326902661275979,0.460032660772946,0.331577446030144,0.740208352435589,"nosig","80+",NA,NA,NA
"F06","Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest","F00-F09","Orgaanilised - k.a sümptomaatilised - psüühikahäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","80+",0.0310902639966324,16629,517,"F","Other mental disorders due to known physiological condition",0.0231548480463097,691,16,-0.425148577695062,0.361903500480279,-1.13446640451538,0.284169249125259,-1.17475674352652,0.240092050481735,"nosig","80+",NA,NA,NA
"I63","Peaajuinfarkt","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.0393288832762042,16629,654,"F","Cerebral infarction",0.0144717800289436,691,10,-1.44234683799085,0.456269813883452,-2.33661924043521,-0.548074435546488,-3.16117085571494,0.00157136297774851,"sig","80+",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.0798003487882615,16629,1327,"F","Other cardiac arrhythmias",0.134587554269175,691,93,0.75407804835771,0.144261956898632,0.471329808497122,1.0368262882183,5.22714417972007,1.72148259203198e-07,"sig","80+",NA,NA,NA
"F45","Somatoformsed häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","80+",0.0161765590233929,16629,269,"F","Somatoform disorders",0.0130246020260492,691,9,-0.312665468494439,0.485657672492553,-1.26453701539539,0.639206078406514,-0.643798062305365,0.519706390449571,"nosig","80+",NA,NA,NA
"I50","Südamepuudulikkus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.316134463888388,16629,5257,"F","Heart failure",0.180897250361794,691,125,-0.805367842289917,0.117938962042808,-1.03652396026786,-0.574211724311976,-6.82868348457733,8.56981152708158e-12,"sig","80+",NA,NA,NA
"I69","Peaajuveresoonte haiguse jääknähud","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.0591135967286067,16629,983,"F","Sequelae of cerebrovascular disease",0.0217076700434153,691,15,-1.44528511811219,0.371130731443738,-2.17268798529792,-0.717882250926457,-3.89427497014294,9.84928758489545e-05,"sig","80+",NA,NA,NA
"I67","Peaajuveresoonte muud haigused","I60-I69","Peaajuveresoonte haigused e tserebrovaskulaarsed haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.077755727945156,16629,1293,"F","Other cerebrovascular diseases",0.0578871201157742,691,40,-0.42570657230302,0.224736888155407,-0.866182779085225,0.0147696344791849,-1.89424431297029,0.0581925887727985,"nosig","80+",NA,NA,NA
"I20","Stenokardia e rinnaangiin e rinnaahistus","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.140898430452823,16629,2343,"F","Angina pectoris",0.133140376266281,691,92,-0.0817073901862505,0.142739743925545,-0.361472147442789,0.198057367070288,-0.572422143540275,0.56703601769993,"nosig","80+",NA,NA,NA
"I11","Südamekahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.6602321246016,16629,10979,"F","Hypertensive heart disease",0.586107091172214,691,405,-0.171809044526078,0.0468132837378483,-0.263561394650315,-0.0800566944018405,-3.67009170918662,0.000242463463343556,"sig","80+",NA,NA,NA
"F48","Muud neurootilised häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","80+",0.0263395273317698,16629,438,"F","Other nonpsychotic mental disorders",0.0188133140376266,691,13,-0.485475448840209,0.402144269869775,-1.27366373437412,0.302712836693706,-1.20721712383822,0.227348537496233,"nosig","80+",NA,NA,NA
"I80","Flebiit e veenipõletik ja tromboflebiit e trombveenipõletik","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.0188225389379999,16629,313,"F","Phlebitis and thrombophlebitis",0.0217076700434153,691,15,0.205743641295772,0.377187482299464,-0.533530239430515,0.94501752202206,0.545467840134802,0.585431793213548,"nosig","80+",NA,NA,NA
"F41","Muud ärevushäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","80+",0.0589331890071562,16629,980,"F","Other anxiety disorders",0.065123010130246,691,45,0.144087049946976,0.212695118665961,-0.27278772232578,0.560961822219733,0.677434681391376,0.49813020005077,"nosig","80+",NA,NA,NA
"F33","Korduv depressiivne häire e korduv depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2015","N","80+",0.0189428107523002,16629,315,"F","Major depressive disorder, recurrent",0.0159189580318379,691,11,-0.25090450713011,0.438959686152632,-1.11124968265427,0.609440668394053,-0.571588952345996,0.56760048169255,"nosig","80+",NA,NA,NA
"I10","Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.253532984545072,16629,4216,"F","Essential (primary) hypertension",0.345875542691751,691,239,0.448079548963406,0.0778785191944937,0.295440456172888,0.600718641753925,5.75357047871408,8.73779959498222e-09,"sig","80+",NA,NA,NA
"I13","Südame- ja neerukahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.0294064585964279,16629,489,"F","Hypertensive heart and chronic kidney disease",0.0144717800289436,691,10,-1.022890667445,0.45744507863548,-1.91946654647563,-0.126314788414365,-2.23609503133402,0.0253455468576902,"sig","80+",NA,NA,NA
"I83","Alajäsemete vaariksid e veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.0292260508749774,16629,486,"F","Varicose veins of lower extremities",0.0535455861070912,691,37,0.873512754643041,0.239580031534643,0.40394452142017,1.34308098786591,3.64601652753657,0.000266336853428584,"sig","80+",NA,NA,NA
"I25","Krooniline südame isheemiatõbi","I20-I25","Südame isheemiatõved","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.128089482229839,16629,2130,"F","Chronic ischemic heart disease",0.111432706222865,691,77,-0.200979281798427,0.157704337625077,-0.510074103749323,0.108115540152469,-1.27440554156621,0.202519729408334,"nosig","80+",NA,NA,NA
"I70","Ateroskleroos","I70-I79","Arterite, arterioolide ja kapillaaride haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.0790185819953094,16629,1314,"F","Atherosclerosis",0.0535455861070912,691,37,-0.561424302073508,0.233880170053275,-1.01982101207603,-0.103027592070985,-2.40047842425299,0.0163736559745562,"sig","80+",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.0251368091887666,16629,418,"F","Hemorrhoids",0.0390738060781476,691,27,0.636400262702458,0.280944505640242,0.0857591499931742,1.18704137541174,2.26521697319608,0.0234993680698816,"sig","80+",NA,NA,NA
"I48","Kodade virvendus ja laperdus","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2015","N","80+",0.182271934572133,16629,3031,"F","Atrial fibrillation and flutter",0.151953690303907,691,105,-0.262460726498334,0.131802803957315,-0.520789475316064,-0.00413197768060458,-1.99131367936098,0.0464464124973851,"sig","80+",NA,NA,NA
"F45","Somatoformsed häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","10-19",0.00521926009312797,19543,102,"M","Somatoform disorders",0.00763612217795484,3012,23,0.548994887994443,0.331816747902846,-0.101353987362343,1.19934376335123,1.65451229169175,0.0980234679510685,"nosig","10-19",NA,NA,NA
"F33","Korduv depressiivne häire e korduv depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","10-19",0.00102338433198587,19543,20,"M","Major depressive disorder, recurrent",0.00199203187250996,3012,6,0.96089267974273,0.670943925853396,-0.354133250575839,2.2759186100613,1.43215050128152,0.152100754168935,"nosig","10-19",NA,NA,NA
"F43","Rasked stressreaktsioonid ja kohanemishäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","10-19",0.00803356700608913,19543,157,"M","Reaction to severe stress, and adjustment disorders",0.00863213811420982,3012,26,0.103677243158391,0.304158269334958,-0.492462010338161,0.699816496654943,0.340866100353219,0.733204386095913,"nosig","10-19",NA,NA,NA
"F70","Kerge vaimne alaareng","F70-F79","Vaimne alaareng","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","10-19",0.00757304405669549,19543,148,"M","Mild intellectual disabilities",0.00199203187250996,3012,6,-1.92663259099887,0.600133823838483,-3.1028732716266,-0.750391910371135,-3.21033828534449,0.00132578844368303,"sig","10-19",NA,NA,NA
"I10","Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2016","M","10-19",0.00450289106073786,19543,88,"M","Essential (primary) hypertension",0.0109561752988048,3012,33,1.28282077463008,0.293131676834124,0.708293245307365,1.8573483039528,4.37626116864878,1.20732343498187e-05,"sig","10-19",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2016","M","10-19",0.0016374149311774,19543,32,"M","Hemorrhoids",0.00265604249667994,3012,8,0.697858273908926,0.569575610172883,-0.418489408502351,1.8142059563202,1.22522499461855,0.220490459566232,"nosig","10-19",NA,NA,NA
"F41","Muud ärevushäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","10-19",0.00588445990891879,19543,115,"M","Other anxiety disorders",0.0159362549800797,3012,48,1.43733072368571,0.246298978676388,0.954593596050989,1.92006785132043,5.8357153221257,5.35602762141707e-09,"sig","10-19",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","10-19",0.00736836719029831,19543,144,"M","Major depressive disorder, single episode",0.0116201859229748,3012,35,0.65721628941158,0.270414697918322,0.127213220601391,1.18721935822177,2.43040150728083,0.0150821046568639,"sig","10-19",NA,NA,NA
"F40","Foobsed ärevushäired e. foobiad","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","10-19",0.0006651998157908,19543,13,"M","Phobic anxiety disorders",0.00232403718459495,3012,7,1.80477347782548,0.675756024398477,0.480316007668495,3.12923094798246,2.67074715232024,0.00756826323872373,"sig","10-19",NA,NA,NA
"F52","Mitteorgaanilised seksuaaldüsfunktsioonid","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","10-19",0.0003581845161951,19543,7,"M","Sexual dysfunction not due to a substance or known physiological condition",0.00232403718459495,3012,7,2.69785827390875,0.770635662383683,1.18744013043456,4.20827641738294,3.50082199098326,0.000463825545398144,"sig","10-19",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2016","M","10-19",0.00450289106073786,19543,88,"M","Other cardiac arrhythmias",0.0102921646746348,3012,31,1.1926229656585,0.29999221245148,0.604649033611114,1.78059689770589,3.97551308386512,7.02276825625958e-05,"sig","10-19",NA,NA,NA
"F10","Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired","F10-F19","Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","10-19",0.00148390728137952,19543,29,"M","Alcohol related disorders",0.00298804780876494,3012,9,1.00980228022367,0.549760890484242,-0.0677092652341145,2.08731382568145,1.8368026858626,0.0662390292870454,"nosig","10-19",NA,NA,NA
"F40","Foobsed ärevushäired e. foobiad","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","N","10-19",0.00150675348436743,18583,28,"F","Phobic anxiety disorders",0.0043213828425096,6248,27,1.52004964765508,0.388557868196317,0.758490220080634,2.28160907522952,3.91202899766549,9.15239189664963e-05,"sig","10-19",NA,NA,NA
"F41","Muud ärevushäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","N","10-19",0.00963245977506323,18583,179,"F","Other anxiety disorders",0.0275288092189501,6248,172,1.51496604498705,0.152589686917777,1.21589575421597,1.81403633575814,9.92836459388892,0,"sig","10-19",NA,NA,NA
"F43","Rasked stressreaktsioonid ja kohanemishäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","N","10-19",0.00936339665285476,18583,174,"F","Reaction to severe stress, and adjustment disorders",0.0131241997439181,6248,82,0.487125576318566,0.192091930282923,0.110632311243259,0.863618841393873,2.5358981795909,0.0112159339744762,"sig","10-19",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2016","N","10-19",0.00333638271538502,18583,62,"F","Other cardiac arrhythmias",0.00896286811779769,6248,56,1.42567567921994,0.265127594005892,0.906035143660637,1.94531621477925,5.37731911521914,7.5603105331723e-08,"sig","10-19",NA,NA,NA
"F45","Somatoformsed häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","N","10-19",0.00979389764838831,18583,182,"F","Somatoform disorders",0.0124839948783611,6248,78,0.350124646212763,0.194100956831656,-0.0303062385420471,0.730555530967573,1.80382751289797,0.0712583513177036,"nosig","10-19",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2016","N","10-19",0.00129150298660065,18583,24,"F","Hemorrhoids",0.00336107554417413,6248,21,1.37987198960682,0.430571000645366,0.535968335554531,2.22377564365911,3.20474901360887,0.00135180301675497,"sig","10-19",NA,NA,NA
"F48","Muud neurootilised häired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","N","10-19",0.0009148146155088,18583,17,"F","Other nonpsychotic mental disorders",0.00160051216389244,6248,10,0.806982321186227,0.57456526000709,-0.319144895195562,1.93310953756801,1.40450942191714,0.160167208003577,"nosig","10-19",NA,NA,NA
"I10","Hüpertooniatõbi e essentsiaalne e primaarne arteriaalne hüpertensioon e kõrgvererõhktõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2016","N","10-19",0.00156056610880912,18583,29,"F","Essential (primary) hypertension",0.00272087067861715,6248,17,0.801998913671981,0.440181421778636,-0.0607408196777811,1.66473864702174,1.82197356360782,0.0684589970183673,"nosig","10-19",NA,NA,NA
"F51","Mitteorgaanilised unehäired","F50-F59","Füsioloogiliste funktsioonide häirete ja füüsiliste e somaatiliste teguritega seotud käitumissündroomid","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","N","10-19",0.00123769036215896,18583,23,"F","Sleep disorders not due to a substance or known physiological condition",0.00304097311139564,6248,19,1.29688262493578,0.446760461321187,0.421248211029758,2.17251703884181,2.90285899763951,0.00369773080553615,"sig","10-19",NA,NA,NA
"F70","Kerge vaimne alaareng","F70-F79","Vaimne alaareng","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","N","10-19",0.00521982457084432,18583,97,"F","Mild intellectual disabilities",0.00208066581306017,6248,13,-1.32695605649683,0.425579121717751,-2.16107580763581,-0.49283630535785,-3.11800083411254,0.00182082288252805,"sig","10-19",NA,NA,NA
"F10","Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired","F10-F19","Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","N","10-19",0.00139912823548404,18583,26,"F","Alcohol related disorders",0.00112035851472471,6248,7,-0.320567728534274,0.613959240836947,-1.52390572855024,0.882770271481695,-0.522131938428482,0.601578470410827,"nosig","10-19",NA,NA,NA
"F33","Korduv depressiivne häire e korduv depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","N","10-19",0.0017220039821342,18583,32,"F","Major depressive disorder, recurrent",0.00528169014084507,6248,33,1.61691118690767,0.357308603863889,0.91659919196816,2.31722318184718,4.52525119580834,6.03238121388294e-06,"sig","10-19",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","N","10-19",0.0142603454770489,18583,265,"F","Major depressive disorder, single episode",0.0316901408450704,6248,198,1.15202513817826,0.133869554253018,0.889645633215915,1.41440464314061,8.60557984678799,0,"sig","10-19",NA,NA,NA
"I11","Südamekahjustusega hüpertooniatõbi","I10-I15","Kõrgvererõhkhaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2016","M","20-29",0.00615394426375868,31362,193,"M","Hypertensive heart disease",0.00644614079728583,11790,76,0.0669243229894294,0.194750677631439,-0.314779991132961,0.44862863711182,0.343641027612146,0.731116266080694,"nosig","20-29",NA,NA,NA
"F32","Depressiivne episood e. depressioon","F30-F39","Meeleoluhäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","20-29",0.0154645749633314,31362,485,"M","Major depressive disorder, single episode",0.0274809160305344,11790,324,0.829462912624058,0.102335516857217,0.628888985244622,1.0300368400035,8.10532782847389,4.44089209850063e-16,"sig","20-29",NA,NA,NA
"I84","Hemorroidid e päraku veenikomud","I80-I89","Veenide, lümfisoonte ja -sõlmede mujal klassifitseerimata haigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2016","M","20-29",0.010044002295772,31362,315,"M","Hemorrhoids",0.0166242578456319,11790,196,0.726955672541854,0.130322090638852,0.47152906849974,0.982382276583967,5.5781461836458,2.43095328311682e-08,"sig","20-29",NA,NA,NA
"I49","Muud südamerütmitused e arütmiad","I30-I52","Muud südamehaigused","I00-I99","Vereringeelundite haigused","Diseases of the circulatory system","Circulatory system","2016","M","20-29",0.00577131560487213,31362,181,"M","Other cardiac arrhythmias",0.0111111111111111,11790,131,0.945030961268171,0.164756445121852,0.62211426260849,1.26794765992785,5.73592711695882,9.69803615191722e-09,"sig","20-29",NA,NA,NA
"F10","Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired","F10-F19","Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","20-29",0.00864103054652126,31362,271,"M","Alcohol related disorders",0.00491942324003392,11790,58,-0.812714199412377,0.208142013222779,-1.22066504899868,-0.404763349826071,-3.90461390676813,9.43759334386396e-05,"sig","20-29",NA,NA,NA
"F41","Muud ärevushäired","F40-F49","Neurootilised, stressiga seotud ja somatoformsed häired","F00-F99","Psüühika- ja käitumishäired","Mental and behavioural disorders","Mental health disorders","2016","M","20-29",0.0185256042344238,31362,581,"M","Other anxiety disorders",0.0286683630195081,11790,338,0.629938929691579,0.0974545242943012,0.438931571944265,0.820946287438893,6.46392698803021,1.02020170089645e-10,"sig","20-29",NA,NA,NA
