parent2_code,parent2_name,parent2_name_EN,parent1_code,parent1_name,parent0_code,parent0_name,parent0_name_EN,short_name,gender,gender_EN,year,prevalence_diff,ci_low,ci_high,se,z,p_value,fold_diff_nat,fold_ci_low_nat,fold_ci_high_nat,ci_width_nat,fold_diff_reg,sig,meta_model_type
F06,"Muud psüühikahäired ajukahjustusest, -düsfunktsioonist või somaatilisest haigusest",Other mental disorders due to known physiological condition,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.3367748238941525,0.2458500311408773,0.4276996166474276,0.04639105283080626,7.259477923952507,3.8858720434093037e-13,1.262930128096483,1.1857912294225141,1.3450871189446798,0.15929588952216567,1.262930128096483,sig,Random-Effects
F07,"Isiksus- ja käitumishäired ajuhaigusest, -kahjustusest või -düsfunktsioonist",Personality and behavioral disorders due to known physiological condition,F00-F09,Orgaanilised - k.a sümptomaatilised - psüühikahäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.20480551486913773,0.07612644030890156,0.33348458942937387,0.0656537954652434,3.119477151592251,0.0018117231132080427,1.1525309672912027,1.0541838097494105,1.260053150390302,0.20586934064089157,1.1525309672912027,sig,Random-Effects
F10,Alkoholi tarvitamisest tingitud psüühika- ja käitumishäired,Alcohol related disorders,F10-F19,Psühhoaktiivsete ainete tarvitamisest tingitud psüühika- ja käitumishäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,-0.18645237228776657,-0.3414102788027621,-0.03149446577277107,0.07906160916082322,-2.358317447201136,0.018357986626694116,0.8787639719700628,0.7892693995122758,0.9784062563552999,0.18913685684302406,1.1379619919534745,sig,Random-Effects
F20,Skisofreenia,Schizophrenia,F20-F29,"Skisofreenia, skisotüüpsed ja luululised häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.008614519911612486,-0.15294747522536556,0.17017651504859055,0.08243110404648173,0.10450569613570723,0.9167680481708055,1.0059889929223476,0.8994110567692862,1.1251961450375159,0.22578508826822963,1.0059889929223476,nosig,Random-Effects
F32,Depressiivne episood e. depressioon,"Major depressive disorder, single episode",F30-F39,Meeleoluhäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.5191046773293688,0.45407122799572774,0.5841381266630099,0.03318094100025134,15.644664125873847,3.612703027453445e-55,1.4330656252508376,1.3699006123227293,1.4991431260063974,0.12924251368366813,1.4330656252508376,sig,Random-Effects
F33,Korduv depressiivne häire e korduv depressioon,"Major depressive disorder, recurrent",F30-F39,Meeleoluhäired,F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.7933670215924253,0.7096940120901806,0.8770400310946701,0.04269109542942974,18.583899373205263,4.338082450815272e-77,1.7331145610350267,1.635457208592484,1.8366032849350318,0.20114607634254789,1.7331145610350267,sig,Random-Effects
F40,Foobsed ärevushäired e. foobiad,Phobic anxiety disorders,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.7366409826050616,0.41717094335725224,1.056111021852871,0.16299791310847972,4.5193276929552235,6.203631252933694e-6,1.6662917028717075,1.3353065129307249,2.079318877105739,0.744012364175014,1.6662917028717075,sig,Random-Effects
F41,Muud ärevushäired,Other anxiety disorders,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.4222815947139289,0.33508481376489807,0.5094783756629597,0.04448897104070684,9.491826509710611,2.2702097222898378e-21,1.3400451357329115,1.2614515653984284,1.4235354056057317,0.16208384020730326,1.3400451357329115,sig,Random-Effects
F43,Rasked stressreaktsioonid ja kohanemishäired,"Reaction to severe stress, and adjustment disorders",F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.44592197322838073,0.34421570062509455,0.5476282458316669,0.05189190893584388,8.593285203280777,8.451740849411651e-18,1.3621843602191943,1.2694606717913737,1.461680753455213,0.1922200816638393,1.3621843602191943,sig,Random-Effects
F45,Somatoformsed häired,Somatoform disorders,F40-F49,"Neurootilised, stressiga seotud ja somatoformsed häired",F00-F99,Psüühika- ja käitumishäired,Mental and behavioural disorders,Mental health disorders,Koos,Both,MetaAgeGenderCombined,0.18890000464477047,0.08263086299395837,0.29516914629558255,0.05421994612607658,3.4839578078060978,4.940573660222467e-4,1.1398942621758281,1.0589473511034504,1.227028829702827,0.1680814785993765,1.1398942621758281,sig,Random-Effects
